fips,county,candidate,votes
,Glastonbury,Mary Ruth Caro Simmons,0
,Glastonbury,Rocky De la Fuenta,0
,Glastonbury,Donald J. Trump,7998
,Glastonbury,Joe R. Biden,13990
,Glastonbury,Jo Jorgensen,290
,Glastonbury,Shawn W. Howard,0
,Glastonbury,Kanye West,0
,Glastonbury,Jade Simmons,0
,Goshen,Jeffrey John Klojzy Jr.,0
,Goshen,Jade Simmons,0
,Goshen,Joe R. Biden,902
,Goshen,Howie Hawkins,5
,Goshen,Brian T. Carroll,0
,Goshen,Karynn Weinstein,0
,Goshen,Kanye West,0
,Goshen,Kasey Wells,0
,Goshen,Shawn W. Howard,0
,Goshen,Donald J. Trump,1161
,Goshen,Mary Ruth Caro Simmons,0
,Goshen,Mark Charles,0
,Goshen,Jo Jorgensen,32
,Goshen,Rocky De la Fuenta,0
,Granby,Joe R. Biden,4029
,Granby,Rocky De la Fuenta,1
,Granby,Mark Charles,0
,Granby,Shawn W. Howard,1
,Granby,Kasey Wells,0
,Granby,Brian T. Carroll,0
,Granby,Jade Simmons,0
,Granby,Mary Ruth Caro Simmons,0
,Granby,Jeffrey John Klojzy Jr.,0
,Granby,Donald J. Trump,3166
,Granby,Kanye West,3
,Granby,Howie Hawkins,35
,Granby,Jo Jorgensen,138
,Granby,Karynn Weinstein,0
,Greenwich,Mark Charles,0
,Greenwich,Howie Hawkins,94
,Greenwich,Karynn Weinstein,0
,Greenwich,Rocky De la Fuenta,0
,Greenwich,Kasey Wells,0
,Greenwich,Brian T. Carroll,2
,Greenwich,Kanye West,12
,Greenwich,Joe R. Biden,22243
,Greenwich,Donald J. Trump,13269
,Greenwich,Jade Simmons,1
,Greenwich,Jeffrey John Klojzy Jr.,0
,Greenwich,Shawn W. Howard,2
,Greenwich,Jo Jorgensen,488
,Greenwich,Mary Ruth Caro Simmons,1
,Griswold,Donald J. Trump,3257
,Griswold,Joe R. Biden,2565
,Griswold,Kanye West,0
,Griswold,Jo Jorgensen,116
,Griswold,Kasey Wells,0
,Griswold,Mark Charles,0
,Griswold,Howie Hawkins,42
,Griswold,Rocky De la Fuenta,0
,Griswold,Jade Simmons,0
,Griswold,Shawn W. Howard,0
,Griswold,Karynn Weinstein,0
,Griswold,Jeffrey John Klojzy Jr.,0
,Griswold,Mary Ruth Caro Simmons,0
,Griswold,Brian T. Carroll,1
,Groton,Howie Hawkins,92
,Groton,Jeffrey John Klojzy Jr.,0
,Groton,Jo Jorgensen,319
,Groton,Kasey Wells,0
,Groton,Joe R. Biden,10699
,Groton,Donald J. Trump,6272
,Groton,Mary Ruth Caro Simmons,0
,Groton,Shawn W. Howard,1
,Groton,Kanye West,2
,Groton,Jade Simmons,1
,Groton,Mark Charles,0
,Groton,Karynn Weinstein,0
,Groton,Rocky De la Fuenta,1
,Groton,Brian T. Carroll,2
,Guilford,Donald J. Trump,5050
,Guilford,Brian T. Carroll,2
,Guilford,Kanye West,1
,Guilford,Rocky De la Fuenta,0
,Guilford,Shawn W. Howard,0
,Guilford,Kasey Wells,0
,Guilford,Howie Hawkins,63
,Guilford,Jo Jorgensen,135
,Guilford,Mary Ruth Caro Simmons,0
,Guilford,Karynn Weinstein,0
,Guilford,Joe R. Biden,9616
,Guilford,Mark Charles,0
,Guilford,Jade Simmons,0
,Guilford,Jeffrey John Klojzy Jr.,0
,Haddam,Jeffrey John Klojzy Jr.,0
,Haddam,Jo Jorgensen,67
,Haddam,Rocky De la Fuenta,0
,Haddam,Mary Ruth Caro Simmons,0
,Haddam,Karynn Weinstein,0
,Haddam,Shawn W. Howard,0
,Haddam,Mark Charles,0
,Haddam,Kanye West,1
,Haddam,Jade Simmons,0
,Haddam,Joe R. Biden,2728
,Haddam,Donald J. Trump,2693
,Haddam,Brian T. Carroll,0
,Haddam,Kasey Wells,0
,Haddam,Howie Hawkins,23
,Hamden,Jade Simmons,0
,Hamden,Joe R. Biden,21652
,Hamden,Howie Hawkins,139
,Hamden,Karynn Weinstein,0
,Hamden,Mary Ruth Caro Simmons,0
,Hamden,Brian T. Carroll,0
,Hamden,Kanye West,0
,Hamden,Donald J. Trump,7139
,Hamden,Rocky De la Fuenta,0
,Hamden,Jeffrey John Klojzy Jr.,0
,Hamden,Kasey Wells,0
,Hamden,Jo Jorgensen,174
,Hamden,Shawn W. Howard,0
,Hamden,Mark Charles,0
,Hampton,Donald J. Trump,551
,Hampton,Kasey Wells,0
,Hampton,Jeffrey John Klojzy Jr.,0
,Hampton,Howie Hawkins,6
,Hampton,Brian T. Carroll,0
,Hampton,Joe R. Biden,572
,Hampton,Kanye West,1
,Hampton,Jo Jorgensen,9
,Hampton,Shawn W. Howard,0
,Hampton,Mark Charles,0
,Hampton,Rocky De la Fuenta,0
,Hampton,Jade Simmons,0
,Hampton,Mary Ruth Caro Simmons,0
,Hampton,Karynn Weinstein,0
,Hartford,Brian T. Carroll,1
,Hartford,Mary Ruth Caro Simmons,0
,Hartford,Donald J. Trump,4116
,Hartford,Joe R. Biden,28301
,Hartford,Howie Hawkins,134
,Hartford,Jade Simmons,0
,Hartford,Jeffrey John Klojzy Jr.,0
,Hartford,Kanye West,0
,Hartford,Shawn W. Howard,0
,Hartford,Rocky De la Fuenta,0
,Hartford,Mark Charles,0
,Hartford,Jo Jorgensen,135
,Hartford,Kasey Wells,0
,Hartford,Karynn Weinstein,0
,Hartland,Kanye West,1
,Hartland,Mark Charles,0
,Hartland,Joe R. Biden,457
,Hartland,Mary Ruth Caro Simmons,0
,Hartland,Kasey Wells,0
,Hartland,Karynn Weinstein,0
,Hartland,Jeffrey John Klojzy Jr.,0
,Hartland,Rocky De la Fuenta,0
,Hartland,Jade Simmons,0
,Hartland,Donald J. Trump,818
,Hartland,Brian T. Carroll,0
,Hartland,Jo Jorgensen,11
,Hartland,Howie Hawkins,5
,Hartland,Shawn W. Howard,0
,Harwinton,Jeffrey John Klojzy Jr.,0
,Harwinton,Jade Simmons,0
,Harwinton,Howie Hawkins,21
,Harwinton,Mary Ruth Caro Simmons,0
,Harwinton,Karynn Weinstein,0
,Harwinton,Mark Charles,0
,Harwinton,Jo Jorgensen,53
,Harwinton,Kasey Wells,0
,Harwinton,Joe R. Biden,1397
,Harwinton,Kanye West,1
,Harwinton,Donald J. Trump,2229
,Harwinton,Brian T. Carroll,0
,Harwinton,Rocky De la Fuenta,0
,Harwinton,Shawn W. Howard,0
,Hebron,Donald J. Trump,2731
,Hebron,Jeffrey John Klojzy Jr.,0
,Hebron,Mary Ruth Caro Simmons,0
,Hebron,Mark Charles,0
,Hebron,Rocky De la Fuenta,0
,Hebron,Kasey Wells,0
,Hebron,Shawn W. Howard,0
,Hebron,Jade Simmons,0
,Hebron,Howie Hawkins,26
,Hebron,Jo Jorgensen,121
,Hebron,Kanye West,0
,Hebron,Brian T. Carroll,0
,Hebron,Karynn Weinstein,0
,Hebron,Joe R. Biden,3388
,Kent,Kasey Wells,0
,Kent,Mary Ruth Caro Simmons,0
,Kent,Jeffrey John Klojzy Jr.,0
,Kent,Mark Charles,0
,Kent,Rocky De la Fuenta,0
,Kent,Kanye West,0
,Kent,Karynn Weinstein,0
,Kent,Brian T. Carroll,1
,Kent,Shawn W. Howard,0
,Kent,Jade Simmons,0
,Kent,Donald J. Trump,568
,Kent,Joe R. Biden,1277
,Kent,Jo Jorgensen,12
,Kent,Howie Hawkins,7
,Killingly,Karynn Weinstein,0
,Killingly,Jo Jorgensen,147
,Killingly,Jeffrey John Klojzy Jr.,0
,Killingly,Rocky De la Fuenta,0
,Killingly,Kanye West,0
,Killingly,Donald J. Trump,4678
,Killingly,Joe R. Biden,3402
,Killingly,Brian T. Carroll,2
,Killingly,Shawn W. Howard,0
,Killingly,Kasey Wells,0
,Killingly,Howie Hawkins,54
,Killingly,Jade Simmons,0
,Killingly,Mary Ruth Caro Simmons,0
,Killingly,Mark Charles,0
,Killingworth,Rocky De la Fuenta,0
,Killingworth,Jo Jorgensen,44
,Killingworth,Mary Ruth Caro Simmons,0
,Killingworth,Brian T. Carroll,1
,Killingworth,Mark Charles,0
,Killingworth,Donald J. Trump,1979
,Killingworth,Jeffrey John Klojzy Jr.,0
,Killingworth,Kanye West,0
,Killingworth,Joe R. Biden,2343
,Killingworth,Shawn W. Howard,0
,Killingworth,Jade Simmons,0
,Killingworth,Howie Hawkins,20
,Killingworth,Kasey Wells,0
,Killingworth,Karynn Weinstein,0
,Lebanon,Mark Charles,0
,Lebanon,Joe R. Biden,2052
,Lebanon,Kanye West,0
,Lebanon,Mary Ruth Caro Simmons,0
,Lebanon,Rocky De la Fuenta,0
,Lebanon,Kasey Wells,0
,Lebanon,Donald J. Trump,2268
,Lebanon,Jade Simmons,0
,Lebanon,Howie Hawkins,34
,Lebanon,Shawn W. Howard,0
,Lebanon,Brian T. Carroll,0
,Lebanon,Jo Jorgensen,84
,Lebanon,Karynn Weinstein,0
,Lebanon,Jeffrey John Klojzy Jr.,0
,Ledyard,Kasey Wells,0
,Ledyard,Mark Charles,0
,Ledyard,Karynn Weinstein,0
,Ledyard,Rocky De la Fuenta,1
,Ledyard,Jade Simmons,0
,Ledyard,Howie Hawkins,50
,Ledyard,Shawn W. Howard,0
,Ledyard,Jeffrey John Klojzy Jr.,0
,Ledyard,Jo Jorgensen,177
,Ledyard,Joe R. Biden,4534
,Ledyard,Mary Ruth Caro Simmons,0
,Ledyard,Donald J. Trump,3664
,Ledyard,Brian T. Carroll,0
,Ledyard,Kanye West,1
,Lisbon,Karynn Weinstein,0
,Lisbon,Donald J. Trump,1331
,Lisbon,Mary Ruth Caro Simmons,0
,Lisbon,Shawn W. Howard,0
,Lisbon,Mark Charles,0
,Lisbon,Jeffrey John Klojzy Jr.,0
,Lisbon,Howie Hawkins,16
,Lisbon,Kanye West,0
,Lisbon,Kasey Wells,0
,Lisbon,Jade Simmons,0
,Lisbon,Jo Jorgensen,44
,Lisbon,Rocky De la Fuenta,0
,Lisbon,Joe R. Biden,1099
,Lisbon,Brian T. Carroll,0
,Litchfield,Kanye West,0
,Litchfield,Karynn Weinstein,0
,Litchfield,Shawn W. Howard,0
,Litchfield,Jade Simmons,0
,Litchfield,Donald J. Trump,2555
,Litchfield,Jeffrey John Klojzy Jr.,0
,Litchfield,Rocky De la Fuenta,0
,Litchfield,Mark Charles,1
,Litchfield,Joe R. Biden,2673
,Litchfield,Howie Hawkins,39
,Litchfield,Jo Jorgensen,74
,Litchfield,Kasey Wells,0
,Litchfield,Mary Ruth Caro Simmons,0
,Litchfield,Brian T. Carroll,0
,Lyme,Donald J. Trump,576
,Lyme,Jade Simmons,0
,Lyme,Mary Ruth Caro Simmons,0
,Lyme,Kanye West,0
,Lyme,Karynn Weinstein,0
,Lyme,Rocky De la Fuenta,0
,Lyme,Howie Hawkins,4
,Lyme,Shawn W. Howard,0
,Lyme,Mark Charles,0
,Lyme,Jeffrey John Klojzy Jr.,0
,Lyme,Joe R. Biden,1165
,Lyme,Brian T. Carroll,0
,Lyme,Jo Jorgensen,27
,Lyme,Kasey Wells,0
,Madison,Jeffrey John Klojzy Jr.,0
,Madison,Mary Ruth Caro Simmons,0
,Madison,Shawn W. Howard,0
,Madison,Jade Simmons,0
,Madison,Kanye West,4
,Madison,Karynn Weinstein,0
,Madison,Kasey Wells,0
,Madison,Mark Charles,0
,Madison,Joe R. Biden,7625
,Madison,Donald J. Trump,4638
,Madison,Howie Hawkins,50
,Madison,Jo Jorgensen,118
,Madison,Brian T. Carroll,2
,Madison,Rocky De la Fuenta,0
,Manchester,Rocky De la Fuenta,0
,Manchester,Jeffrey John Klojzy Jr.,0
,Manchester,Jade Simmons,3
,Manchester,Howie Hawkins,110
,Manchester,Brian T. Carroll,3
,Manchester,Mary Ruth Caro Simmons,0
,Manchester,Shawn W. Howard,0
,Manchester,Karynn Weinstein,0
,Manchester,Kasey Wells,0
,Manchester,Joe R. Biden,19455
,Manchester,Donald J. Trump,8530
,Manchester,Jo Jorgensen,354
,Manchester,Mark Charles,1
,Manchester,Kanye West,10
,Mansfield,Jade Simmons,0
,Mansfield,Mark Charles,0
,Mansfield,Kanye West,1
,Mansfield,Joe R. Biden,5753
,Mansfield,Kasey Wells,0
,Mansfield,Brian T. Carroll,1
,Mansfield,Mary Ruth Caro Simmons,0
,Mansfield,Karynn Weinstein,0
,Mansfield,Shawn W. Howard,0
,Mansfield,Donald J. Trump,1727
,Mansfield,Jo Jorgensen,124
,Mansfield,Jeffrey John Klojzy Jr.,0
,Mansfield,Howie Hawkins,46
,Mansfield,Rocky De la Fuenta,0
,Marlborough,Brian T. Carroll,1
,Marlborough,Donald J. Trump,1861
,Marlborough,Howie Hawkins,11
,Marlborough,Jo Jorgensen,68
,Marlborough,Rocky De la Fuenta,0
,Marlborough,Kanye West,0
,Marlborough,Mary Ruth Caro Simmons,0
,Marlborough,Jade Simmons,0
,Marlborough,Shawn W. Howard,2
,Marlborough,Kasey Wells,0
,Marlborough,Joe R. Biden,2119
,Marlborough,Karynn Weinstein,0
,Marlborough,Jeffrey John Klojzy Jr.,0
,Marlborough,Mark Charles,0
,Meriden,Jo Jorgensen,278
,Meriden,Rocky De la Fuenta,0
,Meriden,Shawn W. Howard,0
,Meriden,Howie Hawkins,102
,Meriden,Karynn Weinstein,0
,Meriden,Kasey Wells,0
,Meriden,Donald J. Trump,9981
,Meriden,Mary Ruth Caro Simmons,0
,Meriden,Mark Charles,0
,Meriden,Brian T. Carroll,1
,Meriden,Jade Simmons,0
,Meriden,Kanye West,9
,Meriden,Joe R. Biden,14955
,Meriden,Jeffrey John Klojzy Jr.,0
,Middlebury,Jo Jorgensen,58
,Middlebury,Donald J. Trump,2741
,Middlebury,Jeffrey John Klojzy Jr.,0
,Middlebury,Joe R. Biden,2259
,Middlebury,Mary Ruth Caro Simmons,0
,Middlebury,Kasey Wells,0
,Middlebury,Rocky De la Fuenta,0
,Middlebury,Brian T. Carroll,1
,Middlebury,Mark Charles,0
,Middlebury,Shawn W. Howard,0
,Middlebury,Kanye West,1
,Middlebury,Karynn Weinstein,0
,Middlebury,Jade Simmons,2
,Middlebury,Howie Hawkins,16
,Middlefield,Rocky De la Fuenta,0
,Middlefield,Mark Charles,0
,Middlefield,Kasey Wells,0
,Middlefield,Kanye West,1
,Middlefield,Donald J. Trump,1356
,Middlefield,Brian T. Carroll,0
,Middlefield,Howie Hawkins,15
,Middlefield,Karynn Weinstein,0
,Middlefield,Shawn W. Howard,0
,Middlefield,Jeffrey John Klojzy Jr.,0
,Middlefield,Mary Ruth Caro Simmons,0
,Middlefield,Joe R. Biden,1442
,Middlefield,Jade Simmons,0
,Middlefield,Jo Jorgensen,39
,Middletown,Howie Hawkins,113
,Middletown,Rocky De la Fuenta,0
,Middletown,Kanye West,3
,Middletown,Mary Ruth Caro Simmons,0
,Middletown,Brian T. Carroll,1
,Middletown,Kasey Wells,0
,Middletown,Mark Charles,0
,Middletown,Donald J. Trump,7611
,Middletown,Shawn W. Howard,0
,Middletown,Jo Jorgensen,273
,Middletown,Jade Simmons,0
,Middletown,Joe R. Biden,15508
,Middletown,Karynn Weinstein,0
,Middletown,Jeffrey John Klojzy Jr.,0
,Milford,Karynn Weinstein,0
,Milford,Brian T. Carroll,1
,Milford,Mary Ruth Caro Simmons,0
,Milford,Kasey Wells,1
,Milford,Donald J. Trump,13997
,Milford,Shawn W. Howard,0
,Milford,Kanye West,7
,Milford,Joe R. Biden,17626
,Milford,Jade Simmons,0
,Milford,Howie Hawkins,120
,Milford,Jeffrey John Klojzy Jr.,0
,Milford,Jo Jorgensen,309
,Milford,Mark Charles,1
,Milford,Rocky De la Fuenta,0
,Monroe,Mary Ruth Caro Simmons,0
,Monroe,Kanye West,0
,Monroe,Brian T. Carroll,0
,Monroe,Joe R. Biden,5838
,Monroe,Karynn Weinstein,0
,Monroe,Jade Simmons,0
,Monroe,Mark Charles,0
,Monroe,Shawn W. Howard,0
,Monroe,Rocky De la Fuenta,0
,Monroe,Donald J. Trump,5989
,Monroe,Howie Hawkins,47
,Monroe,Jeffrey John Klojzy Jr.,0
,Monroe,Kasey Wells,0
,Monroe,Jo Jorgensen,128
,Montville,Kanye West,1
,Montville,Karynn Weinstein,0
,Montville,Rocky De la Fuenta,0
,Montville,Brian T. Carroll,1
,Montville,Kasey Wells,0
,Montville,Jo Jorgensen,173
,Montville,Mark Charles,0
,Montville,Donald J. Trump,4242
,Montville,Mary Ruth Caro Simmons,0
,Montville,Howie Hawkins,50
,Montville,Shawn W. Howard,0
,Montville,Jade Simmons,0
,Montville,Jeffrey John Klojzy Jr.,0
,Montville,Joe R. Biden,4406
,Morris,Donald J. Trump,874
,Morris,Kasey Wells,0
,Morris,Mary Ruth Caro Simmons,0
,Morris,Joe R. Biden,653
,Morris,Jeffrey John Klojzy Jr.,0
,Morris,Shawn W. Howard,0
,Morris,Karynn Weinstein,0
,Morris,Brian T. Carroll,0
,Morris,Mark Charles,0
,Morris,Rocky De la Fuenta,0
,Morris,Jade Simmons,0
,Morris,Kanye West,2
,Morris,Jo Jorgensen,20
,Morris,Howie Hawkins,12
,N. Branford,Donald J. Trump,4786
,N. Branford,Shawn W. Howard,0
,N. Branford,Rocky De la Fuenta,0
,N. Branford,Jeffrey John Klojzy Jr.,0
,N. Branford,Kasey Wells,0
,N. Branford,Kanye West,1
,N. Branford,Karynn Weinstein,0
,N. Branford,Mary Ruth Caro Simmons,0
,N. Branford,Jade Simmons,0
,N. Branford,Joe R. Biden,3718
,N. Branford,Brian T. Carroll,0
,N. Branford,Jo Jorgensen,88
,N. Branford,Mark Charles,0
,N. Branford,Howie Hawkins,38
,N. Canaan,Kasey Wells,0
,N. Canaan,Rocky De la Fuenta,0
,N. Canaan,Shawn W. Howard,0
,N. Canaan,Jeffrey John Klojzy Jr.,0
,N. Canaan,Joe R. Biden,862
,N. Canaan,Mary Ruth Caro Simmons,0
,N. Canaan,Donald J. Trump,812
,N. Canaan,Kanye West,0
,N. Canaan,Howie Hawkins,4
,N. Canaan,Jade Simmons,0
,N. Canaan,Mark Charles,0
,N. Canaan,Jo Jorgensen,27
,N. Canaan,Karynn Weinstein,0
,N. Canaan,Brian T. Carroll,0
,N. Haven,Karynn Weinstein,0
,N. Haven,Jeffrey John Klojzy Jr.,0
,N. Haven,Mark Charles,0
,N. Haven,Kasey Wells,0
,N. Haven,Joe R. Biden,7389
,N. Haven,Howie Hawkins,56
,N. Haven,Brian T. Carroll,2
,N. Haven,Mary Ruth Caro Simmons,0
,N. Haven,Shawn W. Howard,0
,N. Haven,Rocky De la Fuenta,0
,N. Haven,Donald J. Trump,7879
,N. Haven,Jade Simmons,0
,N. Haven,Kanye West,2
,N. Haven,Jo Jorgensen,113
,N. Stonington,Howie Hawkins,15
,N. Stonington,Rocky De la Fuenta,0
,N. Stonington,Mark Charles,0
,N. Stonington,Karynn Weinstein,0
,N. Stonington,Jade Simmons,0
,N. Stonington,Shawn W. Howard,0
,N. Stonington,Mary Ruth Caro Simmons,0
,N. Stonington,Jeffrey John Klojzy Jr.,0
,N. Stonington,Kasey Wells,0
,N. Stonington,Kanye West,0
,N. Stonington,Brian T. Carroll,0
,N. Stonington,Joe R. Biden,1601
,N. Stonington,Jo Jorgensen,49
,N. Stonington,Donald J. Trump,1710
,Naugatuck,Mark Charles,0
,Naugatuck,Mary Ruth Caro Simmons,0
,Naugatuck,Shawn W. Howard,0
,Naugatuck,Jeffrey John Klojzy Jr.,0
,Naugatuck,Brian T. Carroll,1
,Naugatuck,Kasey Wells,0
,Naugatuck,Kanye West,0
,Naugatuck,Jo Jorgensen,161
,Naugatuck,Karynn Weinstein,0
,Naugatuck,Donald J. Trump,7740
,Naugatuck,Howie Hawkins,79
,Naugatuck,Joe R. Biden,6923
,Naugatuck,Rocky De la Fuenta,0
,Naugatuck,Jade Simmons,0
,New Britain,Karynn Weinstein,0
,New Britain,Kasey Wells,0
,New Britain,Jade Simmons,0
,New Britain,Donald J. Trump,7724
,New Britain,Mark Charles,0
,New Britain,Kanye West,0
,New Britain,Joe R. Biden,16031
,New Britain,Jeffrey John Klojzy Jr.,0
,New Britain,Brian T. Carroll,0
,New Britain,Howie Hawkins,105
,New Britain,Mary Ruth Caro Simmons,0
,New Britain,Shawn W. Howard,0
,New Britain,Jo Jorgensen,211
,New Britain,Rocky De la Fuenta,0
,New Canaan,Rocky De la Fuenta,1
,New Canaan,Mark Charles,0
,New Canaan,Jo Jorgensen,169
,New Canaan,Kasey Wells,1
,New Canaan,Jade Simmons,0
,New Canaan,Howie Hawkins,37
,New Canaan,Karynn Weinstein,0
,New Canaan,Brian T. Carroll,2
,New Canaan,Joe R. Biden,7298
,New Canaan,Donald J. Trump,4855
,New Canaan,Shawn W. Howard,0
,New Canaan,Mary Ruth Caro Simmons,0
,New Canaan,Jeffrey John Klojzy Jr.,0
,New Canaan,Kanye West,2
,New Fairfield,Jo Jorgensen,95
,New Fairfield,Kasey Wells,0
,New Fairfield,Mary Ruth Caro Simmons,0
,New Fairfield,Karynn Weinstein,0
,New Fairfield,Howie Hawkins,16
,New Fairfield,Kanye West,2
,New Fairfield,Mark Charles,0
,New Fairfield,Jeffrey John Klojzy Jr.,0
,New Fairfield,Jade Simmons,0
,New Fairfield,Brian T. Carroll,0
,New Fairfield,Donald J. Trump,4343
,New Fairfield,Shawn W. Howard,0
,New Fairfield,Rocky De la Fuenta,1
,New Fairfield,Joe R. Biden,4101
,New Hartford,Jeffrey John Klojzy Jr.,0
,New Hartford,Brian T. Carroll,1
,New Hartford,Kasey Wells,0
,New Hartford,Howie Hawkins,22
,New Hartford,Joe R. Biden,2089
,New Hartford,Donald J. Trump,2382
,New Hartford,Mary Ruth Caro Simmons,0
,New Hartford,Jade Simmons,0
,New Hartford,Karynn Weinstein,0
,New Hartford,Kanye West,1
,New Hartford,Mark Charles,0
,New Hartford,Jo Jorgensen,82
,New Hartford,Rocky De la Fuenta,0
,New Hartford,Shawn W. Howard,0
,New Haven,Donald J. Trump,6146
,New Haven,Rocky De la Fuenta,2
,New Haven,Kasey Wells,0
,New Haven,Mark Charles,0
,New Haven,Jade Simmons,0
,New Haven,Jeffrey John Klojzy Jr.,0
,New Haven,Jo Jorgensen,201
,New Haven,Joe R. Biden,35521
,New Haven,Mary Ruth Caro Simmons,0
,New Haven,Kanye West,11
,New Haven,Howie Hawkins,208
,New Haven,Karynn Weinstein,0
,New Haven,Shawn W. Howard,0
,New Haven,Brian T. Carroll,13
,New London,Mary Ruth Caro Simmons,0
,New London,Mark Charles,0
,New London,Jo Jorgensen,99
,New London,Jeffrey John Klojzy Jr.,0
,New London,Joe R. Biden,6912
,New London,Kanye West,0
,New London,Shawn W. Howard,0
,New London,Karynn Weinstein,0
,New London,Donald J. Trump,2045
,New London,Kasey Wells,0
,New London,Rocky De la Fuenta,0
,New London,Brian T. Carroll,0
,New London,Howie Hawkins,67
,New London,Jade Simmons,0
,New Milford,Rocky De la Fuenta,0
,New Milford,Kanye West,0
,New Milford,Brian T. Carroll,0
,New Milford,Jo Jorgensen,161
,New Milford,Joe R. Biden,8004
,New Milford,Howie Hawkins,76
,New Milford,Mary Ruth Caro Simmons,0
,New Milford,Jade Simmons,0
,New Milford,Shawn W. Howard,0
,New Milford,Jeffrey John Klojzy Jr.,0
,New Milford,Mark Charles,0
,New Milford,Donald J. Trump,7493
,New Milford,Karynn Weinstein,0
,New Milford,Kasey Wells,0
,Newington,Rocky De la Fuenta,0
,Newington,Donald J. Trump,7074
,Newington,Kanye West,0
,Newington,Karynn Weinstein,0
,Newington,Brian T. Carroll,2
,Newington,Jeffrey John Klojzy Jr.,0
,Newington,Joe R. Biden,10031
,Newington,Jo Jorgensen,179
,Newington,Mary Ruth Caro Simmons,0
,Newington,Mark Charles,1
,Newington,Howie Hawkins,68
,Newington,Shawn W. Howard,0
,Newington,Kasey Wells,0
,Newington,Jade Simmons,0
,Newtown,Shawn W. Howard,1
,Newtown,Rocky De la Fuenta,0
,Newtown,Jade Simmons,0
,Newtown,Mary Ruth Caro Simmons,0
,Newtown,Karynn Weinstein,0
,Newtown,Mark Charles,0
,Newtown,Kanye West,6
,Newtown,Brian T. Carroll,6
,Newtown,Jo Jorgensen,200
,Newtown,Donald J. Trump,7292
,Newtown,Howie Hawkins,69
,Newtown,Joe R. Biden,9695
,Newtown,Kasey Wells,0
,Newtown,Jeffrey John Klojzy Jr.,0
,Norfolk,Jo Jorgensen,17
,Norfolk,Rocky De la Fuenta,0
,Norfolk,Jeffrey John Klojzy Jr.,0
,Norfolk,Joe R. Biden,659
,Norfolk,Jade Simmons,0
,Norfolk,Shawn W. Howard,0
,Norfolk,Karynn Weinstein,0
,Norfolk,Kasey Wells,0
,Norfolk,Mary Ruth Caro Simmons,0
,Norfolk,Brian T. Carroll,0
,Norfolk,Mark Charles,0
,Norfolk,Kanye West,0
,Norfolk,Donald J. Trump,381
,Norfolk,Howie Hawkins,3
,Norwalk,Jo Jorgensen,355
,Norwalk,Joe R. Biden,29382
,Norwalk,Kanye West,3
,Norwalk,Jade Simmons,0
,Norwalk,Mark Charles,0
,Norwalk,Mary Ruth Caro Simmons,0
,Norwalk,Howie Hawkins,166
,Norwalk,Jeffrey John Klojzy Jr.,0
,Norwalk,Shawn W. Howard,0
,Norwalk,Karynn Weinstein,0
,Norwalk,Brian T. Carroll,2
,Norwalk,Donald J. Trump,13311
,Norwalk,Kasey Wells,0
,Norwalk,Rocky De la Fuenta,0
,Norwich,Jade Simmons,0
,Norwich,Shawn W. Howard,0
,Norwich,Kanye West,1
,Norwich,Joe R. Biden,9306
,Norwich,Jo Jorgensen,245
,Norwich,Rocky De la Fuenta,0
,Norwich,Donald J. Trump,5643
,Norwich,Brian T. Carroll,0
,Norwich,Karynn Weinstein,0
,Norwich,Howie Hawkins,95
,Norwich,Jeffrey John Klojzy Jr.,0
,Norwich,Kasey Wells,0
,Norwich,Mary Ruth Caro Simmons,0
,Norwich,Mark Charles,0
,Old Lyme,Howie Hawkins,20
,Old Lyme,Jade Simmons,0
,Old Lyme,Jeffrey John Klojzy Jr.,0
,Old Lyme,Donald J. Trump,2099
,Old Lyme,Brian T. Carroll,0
,Old Lyme,Joe R. Biden,3226
,Old Lyme,Mary Ruth Caro Simmons,0
,Old Lyme,Kasey Wells,0
,Old Lyme,Kanye West,0
,Old Lyme,Mark Charles,0
,Old Lyme,Rocky De la Fuenta,0
,Old Lyme,Karynn Weinstein,0
,Old Lyme,Jo Jorgensen,68
,Old Lyme,Shawn W. Howard,0
,Old Saybrook,Mark Charles,0
,Old Saybrook,Mary Ruth Caro Simmons,0
,Old Saybrook,Donald J. Trump,2995
,Old Saybrook,Jade Simmons,0
,Old Saybrook,Jeffrey John Klojzy Jr.,0
,Old Saybrook,Kasey Wells,0
,Old Saybrook,Jo Jorgensen,67
,Old Saybrook,Howie Hawkins,28
,Old Saybrook,Shawn W. Howard,0
,Old Saybrook,Karynn Weinstein,0
,Old Saybrook,Brian T. Carroll,0
,Old Saybrook,Kanye West,0
,Old Saybrook,Joe R. Biden,4253
,Old Saybrook,Rocky De la Fuenta,0
,Orange,Kanye West,2
,Orange,Karynn Weinstein,0
,Orange,Howie Hawkins,38
,Orange,Jeffrey John Klojzy Jr.,0
,Orange,Joe R. Biden,4816
,Orange,Mary Ruth Caro Simmons,0
,Orange,Donald J. Trump,4317
,Orange,Brian T. Carroll,2
,Orange,Jo Jorgensen,78
,Orange,Mark Charles,0
,Orange,Rocky De la Fuenta,0
,Orange,Jade Simmons,0
,Orange,Kasey Wells,0
,Orange,Shawn W. Howard,0
,Oxford,Kanye West,2
,Oxford,Jo Jorgensen,107
,Oxford,Rocky De la Fuenta,1
,Oxford,Howie Hawkins,17
,Oxford,Shawn W. Howard,0
,Oxford,Brian T. Carroll,0
